,lgX,eventId,eventStart,Teamid_0,Teamid_1,siX,btX,marketLineId,marketId,points,american_price,price,sourcePrice
196,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms6:an0,bt3,-110,222153684,1513913,-1.0,-110,-110.0
197,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms6:an0,bt1,-110,222153680,1513924,,-110,135.0
198,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt2,-110,222163855,1513906,0.5,-110,-110.0
199,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt3,-111,222163862,1513913,21.0,-111,-111.0
200,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt1,109,222163849,1513924,,109,109.0
201,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt2,-110,222152847,1513906,-1.0,-110,2.8169
202,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt3,-110,222152849,1513913,-1.0,-110,1.90476
203,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt1,-110,222152845,1513924,,-110,9.0909
204,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms17:an0,bt2,-177,222154718,1513906,7.5,-177,1.56497
205,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms17:an0,bt3,108,222154725,1513913,13.5,108,2.08
206,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms20:an0,bt2,-149,222181781,1513906,7.5,-149,1.67
207,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt2,-110,222154015,1513906,1.5,-110,-110.0
208,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt3,-105,222154017,1513913,20.5,-105,-105.0
209,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt1,115,222154013,1513924,,115,115.0
210,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms27:an0,bt2,-182,222152487,1513906,7.5,-182,1.54945
211,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms27:an0,bt3,-103,222152492,1513913,13.5,-103,1.97087
212,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms60:an0,bt2,-130,222152249,1513906,4.5,-130,1.77
213,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms60:an0,bt3,-130,222152215,1513913,13.5,-130,1.77
214,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si1:ms60:an0,bt1,700,222152222,1513924,,700,8.0
215,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms1:an0,bt2,-155,222151996,1513909,-3.5,-155,1.6451613
216,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms1:an0,bt3,-115,222152011,1513919,16.5,-115,1.86956522
217,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms1:an0,bt1,-625,222152031,1513927,0.0,-625,1.16
218,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms2:an0,bt2,118,222152748,1513909,-7.5,118,118.0
219,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms2:an0,bt3,122,222152750,1513919,14.5,122,122.0
220,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms6:an0,bt2,-110,222153683,1513909,-1.0,-110,-110.0
221,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms6:an0,bt3,-110,222153685,1513919,-1.0,-110,-110.0
222,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms6:an0,bt1,-110,222153681,1513927,,-110,-155.0
223,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms8:an0,bt2,-110,222163858,1513909,-0.5,-110,-110.0
224,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms8:an0,bt3,-108,222163865,1513919,21.0,-108,-108.0
225,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms8:an0,bt1,-129,222163853,1513927,,-129,-129.0
226,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms11:an0,bt2,-110,222152848,1513909,-1.0,-110,1.45985
227,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms11:an0,bt3,-110,222152850,1513919,-1.0,-110,1.94174
228,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms11:an0,bt1,-110,222152846,1513927,,-110,1.07526
229,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms17:an0,bt2,130,222154733,1513909,-7.5,130,2.3
230,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms17:an0,bt3,-143,222154738,1513919,13.5,-143,1.6993
231,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms20:an0,bt2,120,222181789,1513909,-7.5,120,2.2
232,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms21:an0,bt2,-125,222154016,1513909,-1.5,-125,-125.0
233,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms21:an0,bt3,-133,222154018,1513919,20.5,-133,-133.0
234,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms21:an0,bt1,-161,222154014,1513927,,-161,-161.0
235,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms27:an0,bt2,135,222152499,1513909,-7.5,135,2.35
236,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms27:an0,bt3,-130,222152505,1513919,13.5,-130,1.76923
237,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms60:an0,bt2,100,222152251,1513909,-4.5,100,2.0
238,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms60:an0,bt3,100,222152219,1513919,13.5,100,2.0
239,lg1:pt2:live,21911,2022-12-16T01:15:00,27,28,si0:ms60:an0,bt1,-1400,222152224,1513927,,-1400,1.07
240,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms1:an0,bt1,250,222152007,736722,0.0,250,3.5
241,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms1:an0,bt2,-115,222152000,736861,6.5,-115,1.86956522
242,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms1:an0,bt3,-125,222152005,736945,27.5,-125,1.8
243,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms6:an0,bt1,-110,222292658,736722,,-110,-120.0
244,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms6:an0,bt2,-110,222292662,736861,-1.0,-110,-120.0
245,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms6:an0,bt3,-110,222292664,736945,-1.0,-110,-120.0
246,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms7:an0,bt1,-110,222288457,736722,,-110,-111.0
247,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms7:an0,bt2,-110,222288461,736861,-1.0,-110,104.0
248,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms7:an0,bt3,-110,222288463,736945,-1.0,-110,100.0
249,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt1,-114,222286087,736722,,-114,-114.0
250,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt2,105,222286039,736861,-0.5,105,105.0
251,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt3,-103,222286051,736945,20.0,-103,-103.0
252,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms9:an0,bt1,-120,222297297,736722,,-120,-120.0
253,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms9:an0,bt2,-105,222291310,736861,-0.5,-105,-105.0
254,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms9:an0,bt3,-105,222291314,736945,20.0,-105,-105.0
255,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms10:an0,bt1,-120,221770004,736722,,-120,-120.0
256,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms10:an0,bt2,-105,221770006,736861,-0.5,-105,-105.0
257,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms10:an0,bt3,-120,221770008,736945,20.5,-120,-120.0
258,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt1,-110,222287859,736722,,-110,1.88679
259,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt2,-110,222287862,736861,-1.0,-110,2.0202
260,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt3,-110,222287864,736945,-1.0,-110,1.98019
261,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt1,-115,222154019,736722,,-115,-115.0
262,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt2,-133,222154022,736861,1.5,-133,-133.0
263,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt3,-120,222154025,736945,20.5,-120,-120.0
264,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms53:an0,bt1,-120,222296518,736722,,-120,-120.0
265,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms53:an0,bt2,-103,222292166,736861,-0.5,-103,-103.0
266,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms53:an0,bt3,-103,222292170,736945,20.0,-103,-103.0
267,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms54:an0,bt1,-125,222296791,736722,,-125,-125.0
268,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms54:an0,bt2,-115,222291311,736861,-0.5,-115,-115.0
269,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms54:an0,bt3,-105,222291315,736945,20.0,-105,-105.0
270,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms59:an0,bt1,-120,222292685,736722,0.0,-120,-120.0
271,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms59:an0,bt2,100,222291380,736861,-0.5,100,100.0
272,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms59:an0,bt3,-120,222291479,736945,20.5,-120,-120.0
273,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms1:an0,bt1,-320,222152008,736792,0.0,-320,1.3125
274,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms1:an0,bt2,-115,222152003,736943,-6.5,-115,1.86956522
275,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms1:an0,bt3,-105,222152006,736952,27.5,-105,1.95238096
276,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms6:an0,bt1,-110,222292660,736792,,-110,100.0
277,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms6:an0,bt2,-110,222292663,736943,-1.0,-110,100.0
278,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms6:an0,bt3,-110,222292665,736952,-1.0,-110,100.0
279,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms7:an0,bt1,-110,222288459,736792,,-110,-102.0
280,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms7:an0,bt2,-110,222288462,736943,-1.0,-110,-117.0
281,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms7:an0,bt3,-110,222288464,736952,-1.0,-110,-113.0
282,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms8:an0,bt1,-106,222286088,736792,,-106,-106.0
283,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms8:an0,bt2,-125,222286040,736943,0.5,-125,-125.0
284,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms8:an0,bt3,-117,222286052,736952,20.0,-117,-117.0
285,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms9:an0,bt1,100,222297298,736792,,100,100.0
286,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms9:an0,bt2,-115,222291312,736943,0.5,-115,-115.0
287,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms9:an0,bt3,-115,222291316,736952,20.0,-115,-115.0
288,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms10:an0,bt1,100,221770005,736792,,100,100.0
289,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms10:an0,bt2,-115,221770007,736943,0.5,-115,-115.0
290,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms10:an0,bt3,100,221770009,736952,20.5,100,100.0
291,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms11:an0,bt1,-110,222287861,736792,,-110,1.96078
292,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms11:an0,bt2,-110,222287863,736943,-1.0,-110,1.83486
293,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms11:an0,bt3,-110,222287865,736952,-1.0,-110,1.86915
294,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms21:an0,bt1,-133,222154020,736792,,-133,-133.0
295,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms21:an0,bt2,-110,222154024,736943,-1.5,-110,-110.0
296,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms21:an0,bt3,-120,222154026,736952,20.5,-120,-120.0
297,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms53:an0,bt1,100,222296520,736792,,100,100.0
298,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms53:an0,bt2,-114,222292168,736943,0.5,-114,-114.0
299,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms53:an0,bt3,-114,222292171,736952,20.0,-114,-114.0
300,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms54:an0,bt1,105,222296792,736792,,105,105.0
301,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms54:an0,bt2,-105,222291313,736943,0.5,-105,-105.0
302,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms54:an0,bt3,-115,222291317,736952,20.0,-115,-115.0
303,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms59:an0,bt1,100,222292686,736792,0.0,100,100.0
304,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms59:an0,bt2,-120,222291381,736943,0.5,-120,-120.0
305,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms59:an0,bt3,100,222291480,736952,20.5,100,100.0
306,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms17:an0,bt2,-121,222154721,736861,1.5,-121,1.82645
307,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms17:an0,bt3,-113,222154728,736945,20.5,-113,1.88496
308,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms27:an0,bt2,-120,222152488,736861,1.5,-120,1.83333
309,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si1:ms27:an0,bt3,-124,222152494,736945,20.5,-124,1.80645
310,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms17:an0,bt2,-112,222154734,736943,-1.5,-112,1.89286
311,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms17:an0,bt3,-120,222154739,736952,20.5,-120,1.83333
312,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms27:an0,bt2,-112,222152501,736943,-1.5,-112,1.89286
313,lg1:pt3:live,21911,2022-12-16T01:15:00,27,28,si0:ms27:an0,bt3,-108,222152507,736952,20.5,-108,1.92593
314,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms1:an0,bt2,100,67201073,473747,3.0,100,2.0
315,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms1:an0,bt1,150,67201077,667387,0.0,150,2.5
316,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms1:an0,bt3,-110,211912253,473748,42.5,-110,1.90909091
317,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms2:an0,bt2,-104,211901184,473747,3.0,-104,-104.0
318,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms2:an0,bt1,148,211901186,667387,0.0,148,148.0
319,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms2:an0,bt3,-110,211912358,473748,42.5,-110,-110.0
320,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms3:an0,bt2,-120,218084315,473747,3.5,-120,-120.0
321,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms3:an0,bt1,145,218084313,667387,,145,145.0
322,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms3:an0,bt3,-110,218084317,473748,43.0,-110,-110.0
323,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms4:an0,bt2,-105,218187782,473747,3.0,-105,1.95238
324,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms4:an0,bt1,145,218188894,667387,,145,2.45
325,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms4:an0,bt3,-110,218187783,473748,43.0,-110,1.90909
326,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms6:an0,bt2,-110,218202222,473747,-1.0,-110,-105.0
327,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms6:an0,bt1,-110,218425121,667387,,-110,155.0
328,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms6:an0,bt3,-110,218202224,473748,-1.0,-110,-110.0
329,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms7:an0,bt2,-110,218077422,473747,-1.0,-110,103.0
330,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms7:an0,bt1,-110,218077416,667387,,-110,151.0
331,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms7:an0,bt3,-110,218077429,473748,-1.0,-110,-111.0
332,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt2,-112,217993016,473747,3.5,-112,-112.0
333,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt1,148,218378610,667387,,148,148.0
334,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms8:an0,bt3,-112,217993206,473748,42.5,-112,-112.0
335,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms9:an0,bt2,-112,69749494,473747,3.0,-112,-112.0
336,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms9:an0,bt1,151,218219363,667387,,151,151.0
337,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms9:an0,bt3,-114,211932551,473748,42.5,-114,-114.0
338,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms10:an0,bt2,100,213805761,473747,3.0,100,100.0
339,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms10:an0,bt1,155,213805759,667387,,155,155.0
340,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms10:an0,bt3,-110,213805763,473748,42.5,-110,-110.0
341,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt2,-110,218214442,473747,-1.0,-110,1.85185
342,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt1,-110,218214440,667387,,-110,2.46913
343,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms11:an0,bt3,-110,218214445,473748,-1.0,-110,1.94174
344,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms11:an1,bt2,-110,220889020,473747,-1.0,-110,2.0202
345,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms11:an1,bt3,-110,220889030,473748,-1.0,-110,2.17391
346,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms11:an2,bt2,-110,220889021,473747,-1.0,-110,1.63934
347,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms11:an2,bt3,-110,220889031,473748,-1.0,-110,1.75438
348,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms17:an0,bt2,-104,214475845,473747,3.0,-104,1.96154
349,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms17:an0,bt1,157,214475844,667387,,157,2.57
350,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms17:an0,bt3,-112,214475846,473748,43.0,-112,1.89286
351,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms20:an0,bt2,100,44337649,473747,3.0,100,2.0
352,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms20:an0,bt1,158,211908730,667387,,158,2.58
353,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms20:an0,bt3,-110,44337650,473748,42.5,-110,1.91
354,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt2,-125,219756664,473747,3.5,-125,-125.0
355,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt1,140,219756662,667387,,140,140.0
356,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms21:an0,bt3,-110,219756666,473748,42.5,-110,-110.0
357,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms27:an0,bt2,-104,214476428,473747,3.0,-104,1.96154
358,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms27:an0,bt1,157,214476427,667387,,157,2.57
359,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms27:an0,bt3,-112,214476429,473748,43.0,-112,1.89286
360,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms28:an0,bt2,100,211909758,473747,3.0,100,2.0
361,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms28:an0,bt1,155,218469232,667387,0.0,155,2.55
362,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms28:an0,bt3,-110,214350569,473748,42.5,-110,1.90909090909091
363,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms31:an0,bt2,-104,214474780,473747,3.0,-104,-104.0
364,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms31:an0,bt1,150,214474778,667387,,150,150.0
365,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms31:an0,bt3,-112,214474782,473748,43.0,-112,-112.0
366,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms33:an0,bt2,-110,218114219,473747,3.0,-110,1.91
367,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms33:an0,bt1,145,218570289,667387,,145,2.45
368,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms33:an0,bt3,-115,218114220,473748,42.5,-115,1.87
369,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms49:an0,bt2,-110,217995199,473747,3.5,-110,0.519230769230769
370,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms49:an0,bt1,-110,218077510,667387,,-110,0.389105058365759
371,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms49:an0,bt3,-110,217995201,473748,43.0,-110,0.495049504950495
372,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms53:an0,bt2,-106,69750112,473747,3.0,-106,-106.0
373,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms53:an0,bt1,151,218219618,667387,,151,151.0
374,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms53:an0,bt3,-105,211932585,473748,42.5,-105,-105.0
375,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms54:an0,bt2,-112,69749488,473747,3.0,-112,-112.0
376,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms54:an0,bt1,151,218219364,667387,,151,151.0
377,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms54:an0,bt3,-114,211932863,473748,42.5,-114,-114.0
378,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms55:an0,bt2,-115,219898404,473747,3.5,-115,-115.0
379,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms55:an0,bt1,165,219898402,667387,,165,165.0
380,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms55:an0,bt3,-110,219898480,473748,42.5,-110,-110.0
381,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms56:an0,bt2,-120,213850355,473747,3.5,-120,-120.0
382,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms56:an0,bt1,160,213850353,667387,,160,160.0
383,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms56:an0,bt3,-110,213850357,473748,42.5,-110,-110.0
384,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms59:an0,bt2,-105,218400046,473747,3.0,-105,-105.0
385,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms59:an0,bt1,155,218400183,667387,0.0,155,155.0
386,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms59:an0,bt3,-110,218400181,473748,42.5,-110,-110.0
387,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms60:an0,bt2,-115,218317003,473747,3.5,-115,1.87
388,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms60:an0,bt1,150,218317001,667387,,150,2.5
389,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms60:an0,bt3,-110,218317005,473748,42.5,-110,1.91
390,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms61:an0,bt2,100,219981528,473747,3.5,100,100.0
391,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms61:an0,bt3,100,219981533,473748,43.5,100,100.0
392,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms62:an0,bt2,100,219981532,473747,3.5,100,100.0
393,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms62:an0,bt3,100,219981534,473748,43.5,100,100.0
394,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms63:an0,bt2,100,221278710,473747,3.5,100,100.0
395,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms64:an0,bt2,100,222022734,473747,3.5,100,100.0
396,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms65:an0,bt2,100,221175598,473747,3.0,100,100.0
397,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms66:an0,bt2,-115,218238119,473747,3.5,-115,-115.0
398,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms66:an0,bt1,164,218187965,667387,0.0,164,164.0
399,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms66:an0,bt3,100,218238121,473748,42.5,100,100.0
400,lg1:pt1:pregame,21911,2022-12-16T01:15:00,27,28,si1:ms67:an0,bt2,-117,219873742,473747,3.5,-117,540000.0
